Date,BBAS3.SA,ITUB4.SA,VALE3.SA,^BVSP
2019-11-21,16.481517791748047,28.525745391845703,30.230562210083008,107497.0
2019-11-22,16.744796752929688,28.7186336517334,31.235750198364258,108692.0
2019-11-25,16.691070556640625,28.308725357055664,31.753955841064453,108424.0
2019-11-26,16.476165771484375,27.73000144958496,31.97871971130371,107059.0
2019-11-27,16.95612144470215,27.890758514404297,31.57914161682129,107708.0
2019-11-28,17.049240112304688,27.810379028320312,31.448028564453125,108290.0
2019-11-29,17.12446403503418,27.97113800048828,31.204538345336914,108233.0
2019-12-02,16.988359451293945,28.36917495727539,32.05364227294922,109061.0
2019-12-03,17.332204818725586,28.377225875854492,31.479244232177734,108956.0
2019-12-04,17.582929611206055,29.398454666137695,31.791414260864258,110301.0
2019-12-05,17.432491302490234,29.35822296142578,31.810148239135742,110622.0
2019-12-06,17.360862731933594,28.82750701904297,32.059879302978516,111126.0
2019-12-09,17.414587020874023,29.39041519165039,32.11607360839844,110977.0
2019-12-10,17.16385841369629,28.964223861694336,31.966236114501953,110672.0
2019-12-11,17.1387882232666,28.62649917602539,32.35957336425781,110964.0
2019-12-12,17.583194732666016,28.618446350097656,33.0588264465332,112200.0
2019-12-13,17.446590423583984,29.228260040283203,33.56454086303711,112565.0
2019-12-16,17.209314346313477,28.560138702392578,33.30231857299805,111896.0
2019-12-17,17.597578048706055,28.994823455810547,33.352272033691406,112616.0
2019-12-18,18.205135345458984,29.36509895324707,33.383480072021484,114315.0
2019-12-19,18.392072677612305,29.509998321533203,33.71438980102539,115131.0
2019-12-20,18.356122970581055,29.381208419799805,34.207611083984375,115121.0
2019-12-23,18.90975570678711,29.654895782470703,34.076499938964844,115863.0
2019-12-26,19.12545394897461,30.105669021606445,34.207611083984375,117203.0
2019-12-27,19.042768478393555,30.025182723999023,34.35140609741211,116534.0
2019-12-30,18.988842010498047,29.86417579650879,34.159141540527344,115964.0
2020-01-02,19.341157913208008,30.625173568725586,34.81926345825195,118573.0
2020-01-03,19.308805465698242,30.303070068359375,34.562896728515625,117707.0
2020-01-06,19.05355453491211,29.852092742919922,34.357818603515625,116878.0
2020-01-07,18.90975570678711,29.159549713134766,34.607765197753906,116662.0
2020-01-08,18.737197875976562,28.684436798095703,34.61417007446289,116247.0
2020-01-09,18.356122970581055,28.112672805786133,34.159141540527344,115947.0
2020-01-10,17.924720764160156,27.863037109375,34.197593688964844,115503.0
2020-01-13,18.12603759765625,28.233470916748047,35.440914154052734,117325.0
2020-01-14,18.02897834777832,28.233470916748047,35.6588134765625,117632.0
2020-01-15,17.69823455810547,27.8872013092041,35.543453216552734,116414.0
2020-01-16,17.777324676513672,27.943565368652344,35.35758972167969,116704.0
2020-01-17,18.018192291259766,28.136837005615234,36.53041458129883,118478.0
2020-01-20,17.903152465820312,27.56508445739746,36.761131286621094,118862.0
2020-01-21,17.385469436645508,26.97720718383789,35.908748626708984,117026.0
2020-01-22,17.52208137512207,27.138277053833008,36.08179473876953,118391.0
2020-01-23,18.507116317749023,27.782503128051758,35.569087982177734,119528.0
2020-01-24,18.262653350830078,27.573118209838867,34.47958755493164,118376.0
2020-01-27,18.082904815673828,26.97720718383789,32.37107467651367,114482.0
2020-01-28,18.23029899597168,26.96917152404785,32.81328582763672,116479.0
2020-01-29,17.780921936035156,26.55040740966797,32.52488708496094,115385.0
2020-01-30,17.903152465820312,26.936965942382812,33.005550384521484,115528.0
2020-01-31,17.450183868408203,26.42962646484375,32.217262268066406,113761.0
2020-02-03,17.53645896911621,26.506160736083984,32.6274299621582,114629.0
2020-02-04,17.34592628479004,26.715625762939453,33.499027252197266,115557.0
2020-02-05,18.11885643005371,26.876760482788086,33.96046447753906,116028.0
2020-02-06,17.813276290893555,26.81230926513672,34.14632797241211,115190.0
2020-02-07,17.831249237060547,27.158733367919922,33.390079498291016,113770.0
2020-02-10,17.65509796142578,27.617969512939453,32.165992736816406,112570.0
2020-02-11,18.449596405029297,28.254432678222656,33.358036041259766,115371.0
2020-02-12,18.557449340820312,28.141633987426758,34.011741638183594,116674.0
2020-02-13,18.269838333129883,27.706586837768555,33.41571807861328,115662.0
2020-02-14,17.92112922668457,27.239316940307617,32.68510437011719,114381.0
2020-02-17,17.65150260925293,26.989543914794922,34.22964096069336,115309.0
2020-02-18,17.820465087890625,27.102352142333984,33.83869934082031,114977.0
2020-02-19,17.863603591918945,27.489059448242188,33.84511184692383,116518.0
2020-02-20,17.680265426635742,27.392379760742188,33.45417022705078,114586.0
2020-02-21,17.69463539123535,26.708494186401367,32.127532958984375,113681.0
2020-02-26,16.406524658203125,25.376327514648438,29.064109802246094,105718.0
2020-02-27,16.609655380249023,25.39267921447754,28.50013542175293,102984.0
2020-02-28,16.99778938293457,26.15274429321289,28.39759063720703,104172.0
2020-03-02,17.10297966003418,26.0668888092041,29.711400985717773,106625.0
2020-03-03,16.602401733398438,25.5926456451416,29.70499610900879,105537.0
2020-03-04,16.620540618896484,25.83793067932129,31.127758026123047,107224.0
2020-03-05,15.63752555847168,24.954879760742188,30.025440216064453,102233.0
2020-03-06,15.343709945678711,24.42340087890625,28.589860916137695,97997.0
2020-03-09,13.64973258972168,22.730850219726562,24.244659423828125,86067.0
2020-03-10,14.367952346801758,23.295034408569336,28.718032836914062,92214.0
2020-03-11,13.12739372253418,21.3980655670166,26.109628677368164,85171.0
2020-03-12,11.392594337463379,19.296695709228516,22.65526580810547,72583.0
2020-03-13,13.30290412902832,21.430774688720703,27.49394416809082,82678.0
2020-03-16,11.082714080810547,19.460216522216797,25.02012825012207,71168.0
2020-03-17,11.618621826171875,20.604944229125977,26.60310935974121,74617.0
2020-03-18,9.701021194458008,19.174041748046875,24.77018928527832,66895.0
2020-03-19,9.32187557220459,18.68345069885254,23.32819175720215,68332.0
2020-03-20,8.968249320983887,18.029321670532227,22.55272102355957,67069.0
